cod_mun,cod_sec,municipio,provincia,pob,dis_sec,renta,renta_previa,var_anual
,4625011005,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 005,16450,16450,0
,4625011006,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 006,19250,19950,-3.508771929824561
,4625011008,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 008,13650,13650,0
,4625011009,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 009,18550,18550,0
,4625011010,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 010,NA,NA,NA
,4625011011,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 011,16450,15750,4.444444444444445
,4625011012,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 012,17150,17500,-2
,4625011013,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 013,12950,12250,5.714285714285714
,4625011015,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 015,17850,18550,-3.7735849056603774
,4625011017,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 017,12950,13650,-5.128205128205128
,4625011018,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 018,16450,15750,4.444444444444445
,4625011019,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 019,15750,15050,4.651162790697675
,4625011021,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 021,13650,13650,0
,4625011022,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 022,11550,12950,-10.81081081081081
,4625011024,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 024,11550,10850,6.451612903225806
,4625011026,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 026,14350,14350,0
,4625011027,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 027,NA,NA,NA
,4625011028,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 028,15050,15050,0
,4625011029,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 029,15050,15050,0
,4625011030,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 030,15050,14350,4.878048780487805
,4625011031,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 031,16450,16450,0
,4625011032,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 032,10850,10850,0
,4625011033,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 033,17850,17850,0
,4625011034,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 034,17150,16450,4.25531914893617
,4625011035,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 035,14350,15050,-4.651162790697675
,4625011036,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 036,12250,12250,0
,4625011037,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 037,12950,12950,0
,4625011038,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 038,16450,16450,0
,4625011039,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 039,13650,14350,-4.878048780487805
,4625011040,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 040,21350,21350,0
,4625011041,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 041,17150,17150,0
,4625011042,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 042,9450,10150,-6.896551724137931
,4625011044,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 044,12250,12250,0
,4625011045,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 045,10850,10850,0
,4625011046,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 046,12250,12250,0
,4625011047,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 047,11550,11550,0
,4625011048,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 048,12950,12950,0
,4625011050,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 050,15050,15750,-4.444444444444445
,4625011051,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 051,18550,19250,-3.6363636363636362
,4625011052,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 052,22050,21350,3.278688524590164
,4625011053,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 053,15750,16450,-4.25531914893617
,4625011054,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 054,17150,16450,4.25531914893617
,4625011055,Valencia,Valencia,NA,Distrito Poblats Maritims Sección 055,16450,16450,0
,4625012001,Valencia,Valencia,NA,Distrito Camins al Grau Sección 001,12950,12250,5.714285714285714
,4625012002,Valencia,Valencia,NA,Distrito Camins al Grau Sección 002,15750,15750,0
,4625012003,Valencia,Valencia,NA,Distrito Camins al Grau Sección 003,15050,15050,0
,4625012006,Valencia,Valencia,NA,Distrito Camins al Grau Sección 006,13650,12950,5.405405405405405
,4625012008,Valencia,Valencia,NA,Distrito Camins al Grau Sección 008,17150,16450,4.25531914893617
,4625012009,Valencia,Valencia,NA,Distrito Camins al Grau Sección 009,15050,15050,0
,4625012010,Valencia,Valencia,NA,Distrito Camins al Grau Sección 010,15050,14350,4.878048780487805
,4625012011,Valencia,Valencia,NA,Distrito Camins al Grau Sección 011,14350,14350,0
,4625012012,Valencia,Valencia,NA,Distrito Camins al Grau Sección 012,15050,14350,4.878048780487805
,4625012013,Valencia,Valencia,NA,Distrito Camins al Grau Sección 013,16450,16450,0
,4625012014,Valencia,Valencia,NA,Distrito Camins al Grau Sección 014,15750,15050,4.651162790697675
,4625012015,Valencia,Valencia,NA,Distrito Camins al Grau Sección 015,12950,12250,5.714285714285714
,4625012016,Valencia,Valencia,NA,Distrito Camins al Grau Sección 016,19250,19250,0
,4625012018,Valencia,Valencia,NA,Distrito Camins al Grau Sección 018,17850,18550,-3.7735849056603774
,4625012019,Valencia,Valencia,NA,Distrito Camins al Grau Sección 019,17150,16450,4.25531914893617
,4625012020,Valencia,Valencia,NA,Distrito Camins al Grau Sección 020,18550,19250,-3.6363636363636362
,4625012021,Valencia,Valencia,NA,Distrito Camins al Grau Sección 021,17150,17150,0
,4625012023,Valencia,Valencia,NA,Distrito Camins al Grau Sección 023,16450,16450,0
,4625012024,Valencia,Valencia,NA,Distrito Camins al Grau Sección 024,17150,17150,0
,4625012025,Valencia,Valencia,NA,Distrito Camins al Grau Sección 025,17850,17150,4.081632653061225
,4625012026,Valencia,Valencia,NA,Distrito Camins al Grau Sección 026,13650,13650,0
,4625012027,Valencia,Valencia,NA,Distrito Camins al Grau Sección 027,10850,10150,6.896551724137931
,4625012028,Valencia,Valencia,NA,Distrito Camins al Grau Sección 028,15750,15750,0
,4625012029,Valencia,Valencia,NA,Distrito Camins al Grau Sección 029,13650,12950,5.405405405405405
,4625012030,Valencia,Valencia,NA,Distrito Camins al Grau Sección 030,15050,15050,0
,4625012031,Valencia,Valencia,NA,Distrito Camins al Grau Sección 031,15050,14350,4.878048780487805
,4625012032,Valencia,Valencia,NA,Distrito Camins al Grau Sección 032,13650,12950,5.405405405405405
,4625012033,Valencia,Valencia,NA,Distrito Camins al Grau Sección 033,16450,16450,0
,4625012034,Valencia,Valencia,NA,Distrito Camins al Grau Sección 034,15750,15050,4.651162790697675
,4625012035,Valencia,Valencia,NA,Distrito Camins al Grau Sección 035,16450,15750,4.444444444444445
,4625012036,Valencia,Valencia,NA,Distrito Camins al Grau Sección 036,15750,15750,0
,4625012037,Valencia,Valencia,NA,Distrito Camins al Grau Sección 037,27650,27650,0
,4625012038,Valencia,Valencia,NA,Distrito Camins al Grau Sección 038,20650,20650,0
,4625012039,Valencia,Valencia,NA,Distrito Camins al Grau Sección 039,17850,17850,0
,4625012040,Valencia,Valencia,NA,Distrito Camins al Grau Sección 040,19950,19250,3.6363636363636362
,4625012041,Valencia,Valencia,NA,Distrito Camins al Grau Sección 041,30450,31850,-4.395604395604396
,4625012042,Valencia,Valencia,NA,Distrito Camins al Grau Sección 042,28350,28350,0
,4625012043,Valencia,Valencia,NA,Distrito Camins al Grau Sección 043,17850,17150,4.081632653061225
,4625012044,Valencia,Valencia,NA,Distrito Camins al Grau Sección 044,23450,23450,0
,4625012045,Valencia,Valencia,NA,Distrito Camins al Grau Sección 045,29050,28350,2.4691358024691357
,4625012046,Valencia,Valencia,NA,Distrito Camins al Grau Sección 046,29050,29050,0
,4625012047,Valencia,Valencia,NA,Distrito Camins al Grau Sección 047,19950,18550,7.547169811320755
,4625013001,Valencia,Valencia,NA,Distrito Algirós Sección 001,17150,17150,0
,4625013002,Valencia,Valencia,NA,Distrito Algirós Sección 002,18550,18550,0
,4625013003,Valencia,Valencia,NA,Distrito Algirós Sección 003,17850,17850,0
,4625013004,Valencia,Valencia,NA,Distrito Algirós Sección 004,13650,12950,5.405405405405405
,4625013005,Valencia,Valencia,NA,Distrito Algirós Sección 005,19250,19250,0
,4625013007,Valencia,Valencia,NA,Distrito Algirós Sección 007,15050,14350,4.878048780487805
,4625013008,Valencia,Valencia,NA,Distrito Algirós Sección 008,17850,17850,0
,4625013009,Valencia,Valencia,NA,Distrito Algirós Sección 009,13650,12950,5.405405405405405
,4625013010,Valencia,Valencia,NA,Distrito Algirós Sección 010,22050,22050,0
,4625013011,Valencia,Valencia,NA,Distrito Algirós Sección 011,21350,22050,-3.1746031746031744
,4625013012,Valencia,Valencia,NA,Distrito Algirós Sección 012,22050,22050,0
,4625013013,Valencia,Valencia,NA,Distrito Algirós Sección 013,23450,22750,3.076923076923077
,4625013014,Valencia,Valencia,NA,Distrito Algirós Sección 014,22750,22050,3.1746031746031744
,4625013015,Valencia,Valencia,NA,Distrito Algirós Sección 015,20650,19250,7.2727272727272725
,4625013016,Valencia,Valencia,NA,Distrito Algirós Sección 016,9450,9450,0
,4625013017,Valencia,Valencia,NA,Distrito Algirós Sección 017,17150,16450,4.25531914893617
,4625013019,Valencia,Valencia,NA,Distrito Algirós Sección 019,17850,17850,0
,4625013020,Valencia,Valencia,NA,Distrito Algirós Sección 020,19250,19250,0
,4625013021,Valencia,Valencia,NA,Distrito Algirós Sección 021,23100,22050,4.761904761904762
,4625013022,Valencia,Valencia,NA,Distrito Algirós Sección 022,23450,22750,3.076923076923077
,4625013023,Valencia,Valencia,NA,Distrito Algirós Sección 023,25550,24850,2.8169014084507045
,4625013024,Valencia,Valencia,NA,Distrito Algirós Sección 024,21350,22050,-3.1746031746031744
,4625013025,Valencia,Valencia,NA,Distrito Algirós Sección 025,24850,24850,0
,4625013026,Valencia,Valencia,NA,Distrito Algirós Sección 026,24850,26250,-5.333333333333334
,4625013027,Valencia,Valencia,NA,Distrito Algirós Sección 027,24150,23450,2.9850746268656714
,4625013028,Valencia,Valencia,NA,Distrito Algirós Sección 028,22750,22750,0
,4625013029,Valencia,Valencia,NA,Distrito Algirós Sección 029,19250,18550,3.7735849056603774
,4625013030,Valencia,Valencia,NA,Distrito Algirós Sección 030,18550,17850,3.9215686274509802
,4625014001,Valencia,Valencia,NA,Distrito Benimaclet Sección 001,28350,28350,0
,4625014002,Valencia,Valencia,NA,Distrito Benimaclet Sección 002,21350,21350,0
,4625014003,Valencia,Valencia,NA,Distrito Benimaclet Sección 003,15750,15750,0
,4625014004,Valencia,Valencia,NA,Distrito Benimaclet Sección 004,20650,19950,3.508771929824561
,4625014005,Valencia,Valencia,NA,Distrito Benimaclet Sección 005,15750,15050,4.651162790697675
,4625014006,Valencia,Valencia,NA,Distrito Benimaclet Sección 006,14350,14350,0
,4625014007,Valencia,Valencia,NA,Distrito Benimaclet Sección 007,15050,15750,-4.444444444444445
,4625014008,Valencia,Valencia,NA,Distrito Benimaclet Sección 008,16450,15750,4.444444444444445
,4625014009,Valencia,Valencia,NA,Distrito Benimaclet Sección 009,17150,17150,0
,4625014010,Valencia,Valencia,NA,Distrito Benimaclet Sección 010,15750,15750,0
,4625014012,Valencia,Valencia,NA,Distrito Benimaclet Sección 012,15050,14350,4.878048780487805
,4625014013,Valencia,Valencia,NA,Distrito Benimaclet Sección 013,15050,15050,0
,4625014014,Valencia,Valencia,NA,Distrito Benimaclet Sección 014,19250,19950,-3.508771929824561
,4625014015,Valencia,Valencia,NA,Distrito Benimaclet Sección 015,18550,18550,0
,4625014016,Valencia,Valencia,NA,Distrito Benimaclet Sección 016,15750,15050,4.651162790697675
,4625014018,Valencia,Valencia,NA,Distrito Benimaclet Sección 018,18550,18550,0
,4625014019,Valencia,Valencia,NA,Distrito Benimaclet Sección 019,19250,19250,0
,4625014020,Valencia,Valencia,NA,Distrito Benimaclet Sección 020,22050,22050,0
,4625014021,Valencia,Valencia,NA,Distrito Benimaclet Sección 021,30450,30450,0
,4625014022,Valencia,Valencia,NA,Distrito Benimaclet Sección 022,17850,17850,0
,4625014023,Valencia,Valencia,NA,Distrito Benimaclet Sección 023,22050,22050,0
,4625014024,Valencia,Valencia,NA,Distrito Benimaclet Sección 024,24850,25550,-2.73972602739726
,4625015001,Valencia,Valencia,NA,Distrito Rascanya Sección 001,9450,10150,-6.896551724137931
,4625015002,Valencia,Valencia,NA,Distrito Rascanya Sección 002,17850,16450,8.51063829787234
,4625015003,Valencia,Valencia,NA,Distrito Rascanya Sección 003,15050,15050,0
,4625015004,Valencia,Valencia,NA,Distrito Rascanya Sección 004,15750,15750,0
,4625015005,Valencia,Valencia,NA,Distrito Rascanya Sección 005,9450,10150,-6.896551724137931
,4625015006,Valencia,Valencia,NA,Distrito Rascanya Sección 006,11550,11550,0
,4625015007,Valencia,Valencia,NA,Distrito Rascanya Sección 007,10150,10150,0
,4625015008,Valencia,Valencia,NA,Distrito Rascanya Sección 008,9450,8750,8
,4625015010,Valencia,Valencia,NA,Distrito Rascanya Sección 010,10150,10850,-6.451612903225806
,4625015011,Valencia,Valencia,NA,Distrito Rascanya Sección 011,10150,10150,0
,4625015012,Valencia,Valencia,NA,Distrito Rascanya Sección 012,12950,12250,5.714285714285714
,4625015013,Valencia,Valencia,NA,Distrito Rascanya Sección 013,14350,13650,5.128205128205128
,4625015014,Valencia,Valencia,NA,Distrito Rascanya Sección 014,12950,12250,5.714285714285714
,4625015015,Valencia,Valencia,NA,Distrito Rascanya Sección 015,13650,12950,5.405405405405405
,4625015016,Valencia,Valencia,NA,Distrito Rascanya Sección 016,13650,13650,0
,4625015017,Valencia,Valencia,NA,Distrito Rascanya Sección 017,11550,11550,0
,4625015018,Valencia,Valencia,NA,Distrito Rascanya Sección 018,15050,15050,0
,4625015019,Valencia,Valencia,NA,Distrito Rascanya Sección 019,13650,13650,0
,4625015020,Valencia,Valencia,NA,Distrito Rascanya Sección 020,12250,11550,6.0606060606060606
,4625015021,Valencia,Valencia,NA,Distrito Rascanya Sección 021,14350,13650,5.128205128205128
,4625015022,Valencia,Valencia,NA,Distrito Rascanya Sección 022,12250,12250,0
,4625015023,Valencia,Valencia,NA,Distrito Rascanya Sección 023,15050,14350,4.878048780487805
,4625015024,Valencia,Valencia,NA,Distrito Rascanya Sección 024,17150,17150,0
,4625015025,Valencia,Valencia,NA,Distrito Rascanya Sección 025,12250,11550,6.0606060606060606
,4625015026,Valencia,Valencia,NA,Distrito Rascanya Sección 026,11550,11550,0
,4625015027,Valencia,Valencia,NA,Distrito Rascanya Sección 027,12250,12250,0
,4625015028,Valencia,Valencia,NA,Distrito Rascanya Sección 028,17150,17150,0
,4625015029,Valencia,Valencia,NA,Distrito Rascanya Sección 029,21350,20650,3.389830508474576
,4625015030,Valencia,Valencia,NA,Distrito Rascanya Sección 030,17850,17850,0
,4625015031,Valencia,Valencia,NA,Distrito Rascanya Sección 031,15050,15050,0
,4625015032,Valencia,Valencia,NA,Distrito Rascanya Sección 032,13650,12250,11.428571428571429
,4625015033,Valencia,Valencia,NA,Distrito Rascanya Sección 033,21350,20300,5.172413793103448
,4625015034,Valencia,Valencia,NA,Distrito Rascanya Sección 034,25550,25550,0
,4625015035,Valencia,Valencia,NA,Distrito Rascanya Sección 035,26950,27650,-2.5316455696202533
,4625015036,Valencia,Valencia,NA,Distrito Rascanya Sección 036,13300,12250,8.571428571428571
,4625015037,Valencia,Valencia,NA,Distrito Rascanya Sección 037,22750,22750,0
,4625015038,Valencia,Valencia,NA,Distrito Rascanya Sección 038,26950,26250,2.666666666666667
,4625015039,Valencia,Valencia,NA,Distrito Rascanya Sección 039,13650,13650,0
,4625015040,Valencia,Valencia,NA,Distrito Rascanya Sección 040,24150,22750,6.153846153846154
,4625016001,Valencia,Valencia,NA,Distrito Benicalap Sección 001,13650,13650,0
,4625016002,Valencia,Valencia,NA,Distrito Benicalap Sección 002,13650,13650,0
,4625016003,Valencia,Valencia,NA,Distrito Benicalap Sección 003,13650,12950,5.405405405405405
,4625016004,Valencia,Valencia,NA,Distrito Benicalap Sección 004,11550,11550,0
,4625016005,Valencia,Valencia,NA,Distrito Benicalap Sección 005,13650,13650,0
,4625016006,Valencia,Valencia,NA,Distrito Benicalap Sección 006,12950,12950,0
,4625016008,Valencia,Valencia,NA,Distrito Benicalap Sección 008,11550,11550,0
,4625016009,Valencia,Valencia,NA,Distrito Benicalap Sección 009,9450,9450,0
,4625016010,Valencia,Valencia,NA,Distrito Benicalap Sección 010,15050,15050,0
,4625016011,Valencia,Valencia,NA,Distrito Benicalap Sección 011,14350,14350,0
,4625016012,Valencia,Valencia,NA,Distrito Benicalap Sección 012,11550,11550,0
,4625016013,Valencia,Valencia,NA,Distrito Benicalap Sección 013,12950,12250,5.714285714285714
,4625016014,Valencia,Valencia,NA,Distrito Benicalap Sección 014,15750,15750,0
,4625016015,Valencia,Valencia,NA,Distrito Benicalap Sección 015,15750,15750,0
,4625016016,Valencia,Valencia,NA,Distrito Benicalap Sección 016,16450,16450,0
,4625016017,Valencia,Valencia,NA,Distrito Benicalap Sección 017,17850,17150,4.081632653061225
,4625016018,Valencia,Valencia,NA,Distrito Benicalap Sección 018,14350,14350,0
,4625016019,Valencia,Valencia,NA,Distrito Benicalap Sección 019,17850,17850,0
,4625016020,Valencia,Valencia,NA,Distrito Benicalap Sección 020,12950,12950,0
,4625016021,Valencia,Valencia,NA,Distrito Benicalap Sección 021,12250,11550,6.0606060606060606
,4625016022,Valencia,Valencia,NA,Distrito Benicalap Sección 022,12250,12250,0
,4625016023,Valencia,Valencia,NA,Distrito Benicalap Sección 023,12950,12250,5.714285714285714
,4625016024,Valencia,Valencia,NA,Distrito Benicalap Sección 024,17150,16450,4.25531914893617
,4625016025,Valencia,Valencia,NA,Distrito Benicalap Sección 025,14350,13650,5.128205128205128
,4625016026,Valencia,Valencia,NA,Distrito Benicalap Sección 026,14350,13650,5.128205128205128
,4625016027,Valencia,Valencia,NA,Distrito Benicalap Sección 027,16450,15750,4.444444444444445
,4625016028,Valencia,Valencia,NA,Distrito Benicalap Sección 028,22750,22750,0
,4625016029,Valencia,Valencia,NA,Distrito Benicalap Sección 029,24150,23450,2.9850746268656714
,4625016030,Valencia,Valencia,NA,Distrito Benicalap Sección 030,20650,20650,0
,4625016031,Valencia,Valencia,NA,Distrito Benicalap Sección 031,24850,24850,0
,4625016032,Valencia,Valencia,NA,Distrito Benicalap Sección 032,19950,19950,0
,4625017001,Valencia,Valencia,NA,Distrito Pobles del Nord Sección 001,16450,16450,0
,4625017002,Valencia,Valencia,NA,Distrito Pobles del Nord Sección 002,14350,13650,5.128205128205128
,4625017003,Valencia,Valencia,NA,Distrito Pobles del Nord Sección 003,17850,17150,4.081632653061225
,4625017006,Valencia,Valencia,NA,Distrito Pobles del Nord Sección 006,24850,23450,5.970149253731343
,4625017007,Valencia,Valencia,NA,Distrito Pobles del Nord Sección 007,15750,15050,4.651162790697675
,4625018001,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 001,14350,15050,-4.651162790697675
,4625018002,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 002,13650,13650,0
,4625018003,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 003,15050,15050,0
,4625018004,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 004,17850,17850,0
,4625018005,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 005,13650,12250,11.428571428571429
,4625018006,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 006,11550,11550,0
,4625018007,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 007,15750,15050,4.651162790697675
,4625018008,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 008,13650,14350,-4.878048780487805
,4625018009,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 009,15050,14350,4.878048780487805
,4625018010,Valencia,Valencia,NA,Distrito Pobles de l'Oest Sección 010,14350,14350,0
,4625019001,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 001,14350,14350,0
,4625019002,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 002,14000,12950,8.108108108108109
,4625019003,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 003,15050,15050,0
,4625019004,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 004,15050,15050,0
,4625019005,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 005,16450,16450,0
,4625019006,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 006,16450,17150,-4.081632653061225
,4625019007,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 007,17850,17850,0
,4625019008,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 008,20650,19950,3.508771929824561
,4625019009,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 009,17850,17850,0
,4625019011,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 011,10850,10150,6.896551724137931
,4625019012,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 012,13650,13650,0
,4625019013,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 013,14350,14350,0
,4625019014,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 014,13650,13650,0
,4625019015,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 015,16450,16450,0
,4625019016,Valencia,Valencia,NA,Distrito Pobles del Sud Sección 016,19250,19250,0
46251,,Vallada,Valencia,3096,,15050,14350,4.878048780487805
,4625101001,Vallada,Valencia,NA,Distrito 01 Sección 001,15050,15050,0
,4625101002,Vallada,Valencia,NA,Distrito 01 Sección 002,15050,14350,4.878048780487805
46252,,Vallanca,Valencia,133,,13650,13650,0
,4625201001,Vallanca,Valencia,NA,Distrito 01 Sección 001,13650,13650,0
46253,,Vallés,Valencia,154,,12250,12250,0
,4625301001,Vallés,Valencia,NA,Distrito 01 Sección 001,12250,12250,0
46254,,Venta del Moro,Valencia,1198,,11550,12250,-5.714285714285714
,4625401001,Venta del Moro,Valencia,NA,Distrito 01 Sección 001,11550,12250,-5.714285714285714
46255,,Vilallonga/Villalonga,Valencia,4370,,15750,15050,4.651162790697675
,4625501001,Vilallonga/Villalonga,Valencia,NA,Distrito 01 Sección 001,14350,14350,0
,4625501002,Vilallonga/Villalonga,Valencia,NA,Distrito 01 Sección 002,15750,15750,0
,4625501003,Vilallonga/Villalonga,Valencia,NA,Distrito 01 Sección 003,15750,15750,0
46256,,Vilamarxant,Valencia,9891,,15050,14350,4.878048780487805
,4625601001,Vilamarxant,Valencia,NA,Distrito 01 Sección 001,14350,14350,0
,4625601002,Vilamarxant,Valencia,NA,Distrito 01 Sección 002,15050,15050,0
,4625601003,Vilamarxant,Valencia,NA,Distrito 01 Sección 003,15050,14350,4.878048780487805
,4625601004,Vilamarxant,Valencia,NA,Distrito 01 Sección 004,15750,15050,4.651162790697675
46257,,Villanueva de Castellón,Valencia,7054,,15050,15050,0
,4625701001,Villanueva de Castellón,Valencia,NA,Distrito 01 Sección 001,15050,15050,0
,4625701002,Villanueva de Castellón,Valencia,NA,Distrito 01 Sección 002,16450,15750,4.444444444444445
,4625701003,Villanueva de Castellón,Valencia,NA,Distrito 01 Sección 003,14350,15050,-4.651162790697675
,4625701004,Villanueva de Castellón,Valencia,NA,Distrito 01 Sección 004,14350,14350,0
46258,,Villar del Arzobispo,Valencia,3536,,15050,14350,4.878048780487805
,4625801001,Villar del Arzobispo,Valencia,NA,Distrito 01 Sección 001,14350,14350,0
,4625801002,Villar del Arzobispo,Valencia,NA,Distrito 01 Sección 002,15050,14350,4.878048780487805
46259,,Villargordo del Cabriel,Valencia,582,,13650,14350,-4.878048780487805
,4625901001,Villargordo del Cabriel,Valencia,NA,Distrito 01 Sección 001,13650,14350,-4.878048780487805
46260,,Vinalesa,Valencia,3412,,17850,17150,4.081632653061225
,4626001001,Vinalesa,Valencia,NA,Distrito 01 Sección 001,17850,17150,4.081632653061225
,4626001002,Vinalesa,Valencia,NA,Distrito 01 Sección 002,17150,17150,0
46145,,Xàtiva,Valencia,29623,,15750,15050,4.651162790697675
,4614501002,Xàtiva,Valencia,NA,Distrito 01 Sección 002,13300,12950,2.7027027027027026
,4614501003,Xàtiva,Valencia,NA,Distrito 01 Sección 003,15750,16450,-4.25531914893617
,4614502001,Xàtiva,Valencia,NA,Distrito 02 Sección 001,12950,12950,0
,4614502002,Xàtiva,Valencia,NA,Distrito 02 Sección 002,12250,12950,-5.405405405405405
,4614502003,Xàtiva,Valencia,NA,Distrito 02 Sección 003,14350,13650,5.128205128205128
,4614503001,Xàtiva,Valencia,NA,Distrito 03 Sección 001,16450,15750,4.444444444444445
,4614503002,Xàtiva,Valencia,NA,Distrito 03 Sección 002,13650,13650,0
,4614503003,Xàtiva,Valencia,NA,Distrito 03 Sección 003,14350,14350,0
,4614503004,Xàtiva,Valencia,NA,Distrito 03 Sección 004,12250,12250,0
,4614503005,Xàtiva,Valencia,NA,Distrito 03 Sección 005,17150,17150,0
,4614504001,Xàtiva,Valencia,NA,Distrito 04 Sección 001,15750,15750,0
,4614504002,Xàtiva,Valencia,NA,Distrito 04 Sección 002,16450,15750,4.444444444444445
,4614504003,Xàtiva,Valencia,NA,Distrito 04 Sección 003,17150,16450,4.25531914893617
,4614504004,Xàtiva,Valencia,NA,Distrito 04 Sección 004,14350,14350,0
,4614504005,Xàtiva,Valencia,NA,Distrito 04 Sección 005,17150,16450,4.25531914893617
,4614504006,Xàtiva,Valencia,NA,Distrito 04 Sección 006,15750,15050,4.651162790697675
,4614505001,Xàtiva,Valencia,NA,Distrito 05 Sección 001,12950,12250,5.714285714285714
,4614505002,Xàtiva,Valencia,NA,Distrito 05 Sección 002,19250,17850,7.8431372549019605
,4614505003,Xàtiva,Valencia,NA,Distrito 05 Sección 003,13650,12950,5.405405405405405
,4614505004,Xàtiva,Valencia,NA,Distrito 05 Sección 004,17850,17150,4.081632653061225
46143,,Xeraco,Valencia,5720,,15050,15050,0
,4614301001,Xeraco,Valencia,NA,Distrito 01 Sección 001,15050,15050,0
,4614301002,Xeraco,Valencia,NA,Distrito 01 Sección 002,15050,14350,4.878048780487805
,4614301003,Xeraco,Valencia,NA,Distrito 01 Sección 003,15050,15050,0
46146,,Xeresa,Valencia,2197,,17150,16450,4.25531914893617
,4614601001,Xeresa,Valencia,NA,Distrito 01 Sección 001,17150,16450,4.25531914893617
46110,,Xirivella,Valencia,30197,,14350,14350,0
,4611001001,Xirivella,Valencia,NA,Distrito 01 Sección 001,10150,10150,0
,4611001003,Xirivella,Valencia,NA,Distrito 01 Sección 003,11550,11550,0
,4611001005,Xirivella,Valencia,NA,Distrito 01 Sección 005,10150,10150,0
,4611001006,Xirivella,Valencia,NA,Distrito 01 Sección 006,12250,12250,0
,4611001007,Xirivella,Valencia,NA,Distrito 01 Sección 007,15050,14350,4.878048780487805
,4611001008,Xirivella,Valencia,NA,Distrito 01 Sección 008,14350,13650,5.128205128205128
,4611001009,Xirivella,Valencia,NA,Distrito 01 Sección 009,13650,13650,0
,4611001010,Xirivella,Valencia,NA,Distrito 01 Sección 010,13650,13650,0
,4611001011,Xirivella,Valencia,NA,Distrito 01 Sección 011,17150,17850,-3.9215686274509802
,4611001012,Xirivella,Valencia,NA,Distrito 01 Sección 012,14350,14350,0
,4611001013,Xirivella,Valencia,NA,Distrito 01 Sección 013,13650,13650,0
,4611001015,Xirivella,Valencia,NA,Distrito 01 Sección 015,13650,14350,-4.878048780487805
