cod_mun,cod_sec,municipio,provincia,pob,dis_sec,renta,renta_previa,var_anual
,3803804014,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 04 Sección 014,12950,10850,19.35483870967742
,3803804015,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 04 Sección 015,10150,8050,26.08695652173913
,3803805001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 001,29050,25550,13.698630136986301
,3803805002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 002,21350,18550,15.09433962264151
,3803805003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 003,19950,17850,11.76470588235294
,3803805004,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 004,18900,16800,12.5
,3803805005,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 005,19250,15750,22.22222222222222
,3803805006,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 006,17850,15750,13.333333333333334
,3803805007,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 007,17150,16450,4.25531914893617
,3803805008,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 008,19250,16450,17.02127659574468
,3803805009,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 009,28350,24850,14.084507042253522
,3803805010,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 010,30450,27650,10.126582278481013
,3803805011,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 011,19950,15750,26.666666666666668
,3803805012,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 012,23450,21350,9.836065573770492
,3803805013,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 013,15050,13650,10.256410256410255
,3803805014,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 014,15050,12950,16.216216216216218
,3803805015,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 05 Sección 015,19250,16450,17.02127659574468
,3803806001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 001,17850,15050,18.6046511627907
,3803806002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 002,24150,19950,21.052631578947366
,3803806003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 003,12250,10150,20.689655172413794
,3803806004,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 004,11550,10150,13.793103448275861
,3803806005,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 005,16450,15050,9.30232558139535
,3803806006,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 006,26950,24150,11.594202898550725
,3803806007,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 007,17850,15750,13.333333333333334
,3803806008,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 008,23450,22750,3.076923076923077
,3803806010,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 010,13650,13650,0
,3803806011,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 011,13650,11550,18.181818181818183
,3803806012,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 012,17850,15750,13.333333333333334
,3803806013,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 013,22050,18550,18.867924528301888
,3803806014,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 014,19250,17850,7.8431372549019605
,3803806016,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 016,10850,8750,24
,3803806017,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 017,15750,12950,21.62162162162162
,3803806018,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 018,17850,15750,13.333333333333334
,3803806019,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 019,15050,12950,16.216216216216218
,3803806020,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 020,12950,10850,19.35483870967742
,3803806021,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 021,13650,11550,18.181818181818183
,3803806022,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 022,19950,18550,7.547169811320755
,3803806023,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 023,12250,10850,12.903225806451612
,3803806024,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 024,10850,8750,24
,3803806025,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 025,26250,24150,8.695652173913043
,3803806026,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 026,10850,8750,24
,3803806028,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 028,18550,15050,23.25581395348837
,3803806029,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 06 Sección 029,22050,17150,28.57142857142857
,3803807001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 001,16450,14350,14.634146341463413
,3803807002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 002,14350,12250,17.142857142857142
,3803807003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 003,15050,12950,16.216216216216218
,3803807004,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 004,12250,10150,20.689655172413794
,3803807005,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 005,14350,11550,24.242424242424242
,3803807006,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 006,10850,9450,14.814814814814813
,3803807007,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 007,12950,10850,19.35483870967742
,3803807009,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 07 Sección 009,15050,12250,22.857142857142858
,3803808001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 08 Sección 001,12950,10150,27.586206896551722
,3803809001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 001,12250,10150,20.689655172413794
,3803809002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 002,10150,9450,7.4074074074074066
,3803809003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 003,12250,10150,20.689655172413794
,3803809006,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 006,13650,11550,18.181818181818183
,3803809007,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 007,14350,12250,17.142857142857142
,3803809008,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 008,NA,NA,NA
,3803809009,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 009,10150,8050,26.08695652173913
,3803809010,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 010,10850,8750,24
,3803809011,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 011,11550,9450,22.22222222222222
,3803809012,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 012,12950,10150,27.586206896551722
,3803809014,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 014,10150,8750,16
,3803809015,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 015,11550,10150,13.793103448275861
,3803809016,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 016,12250,9450,29.629629629629626
,3803809018,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 018,13650,11550,18.181818181818183
,3803809019,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 019,13650,9450,44.44444444444444
,3803809021,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 021,12250,10150,20.689655172413794
,3803809022,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 09 Sección 022,10850,8750,24
,3803810001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 001,12950,10850,19.35483870967742
,3803810002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 002,13650,11550,18.181818181818183
,3803810003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 003,12250,10850,12.903225806451612
,3803810004,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 004,12950,10850,19.35483870967742
,3803810005,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 005,13650,10850,25.806451612903224
,3803810006,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 006,17150,15750,8.88888888888889
,3803810007,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 007,16100,15750,2.2222222222222223
,3803810008,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 008,15750,12250,28.57142857142857
,3803810009,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 009,15050,12950,16.216216216216218
,3803810010,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 010,12250,9450,29.629629629629626
,3803810011,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 011,16450,13650,20.51282051282051
,3803810012,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 012,12250,10850,12.903225806451612
,3803810013,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 013,15050,12950,16.216216216216218
,3803810014,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 014,15750,12250,28.57142857142857
,3803810015,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 015,16450,13650,20.51282051282051
,3803810016,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 10 Sección 016,15750,14350,9.75609756097561
,3803811001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 001,11550,9450,22.22222222222222
,3803811002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 002,14350,12250,17.142857142857142
,3803811003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 003,15050,12250,22.857142857142858
,3803811004,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 004,12250,10150,20.689655172413794
,3803811005,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 005,12950,10850,19.35483870967742
,3803811006,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 006,12250,10150,20.689655172413794
,3803811007,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 007,12250,9450,29.629629629629626
,3803811008,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 008,14350,12950,10.81081081081081
,3803811009,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 009,9450,7350,28.57142857142857
,3803811010,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 010,12250,9450,29.629629629629626
,3803811011,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 011,8750,5250,66.66666666666666
,3803811012,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 012,8050,6650,21.052631578947366
,3803811013,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 013,13650,10850,25.806451612903224
,3803811014,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 014,22750,20650,10.16949152542373
,3803811015,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 015,12950,10850,19.35483870967742
,3803811016,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 016,11550,9450,22.22222222222222
,3803811017,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 017,12950,9450,37.03703703703704
,3803811018,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 018,15750,12950,21.62162162162162
,3803811019,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 019,11550,8050,43.47826086956522
,3803811020,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 020,14350,12950,10.81081081081081
,3803811021,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 11 Sección 021,23450,NA,NA
,3803812001,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 001,15750,12250,28.57142857142857
,3803812002,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 002,14350,11550,24.242424242424242
,3803812003,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 003,11550,9450,22.22222222222222
,3803812004,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 004,13650,10850,25.806451612903224
,3803812005,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 005,15050,12950,16.216216216216218
,3803812006,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 006,13650,10850,25.806451612903224
,3803812007,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 007,15050,10150,48.275862068965516
,3803812008,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 008,15050,12950,16.216216216216218
,3803812009,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 009,16450,13650,20.51282051282051
,3803812010,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 010,15750,14350,9.75609756097561
,3803812011,Santa Cruz de Tenerife,Santa Cruz de Tenerife,NA,Distrito 12 Sección 011,11550,NA,NA
38039,,Santa Úrsula,Santa Cruz de Tenerife,14953,,12950,10150,27.586206896551722
,3803901001,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,11550,8750,32
,3803901002,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,10850,8750,24
,3803901003,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,11550,8750,32
,3803901004,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,14350,11550,24.242424242424242
,3803901005,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 005,12250,10150,20.689655172413794
,3803901006,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 006,11550,9450,22.22222222222222
,3803901007,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 007,12950,10150,27.586206896551722
,3803901008,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 008,12950,9450,37.03703703703704
,3803901009,Santa Úrsula,Santa Cruz de Tenerife,NA,Distrito 01 Sección 009,19950,17150,16.3265306122449
38040,,Santiago del Teide,Santa Cruz de Tenerife,11281,,12950,10150,27.586206896551722
,3804001001,Santiago del Teide,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,13650,11550,18.181818181818183
,3804001002,Santiago del Teide,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,12950,10850,19.35483870967742
,3804001003,Santiago del Teide,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,12950,10850,19.35483870967742
,3804001004,Santiago del Teide,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,12250,9450,29.629629629629626
38041,,El Sauzal,Santa Cruz de Tenerife,8940,,15050,12250,22.857142857142858
,3804101001,El Sauzal,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,17850,14350,24.390243902439025
,3804101002,El Sauzal,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,13650,11550,18.181818181818183
,3804101003,El Sauzal,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,12950,10150,27.586206896551722
,3804101004,El Sauzal,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,18550,15750,17.77777777777778
,3804101005,El Sauzal,Santa Cruz de Tenerife,NA,Distrito 01 Sección 005,15750,11550,36.36363636363637
,3804101006,El Sauzal,Santa Cruz de Tenerife,NA,Distrito 01 Sección 006,13650,10850,25.806451612903224
38042,,Los Silos,Santa Cruz de Tenerife,4743,,12950,10850,19.35483870967742
,3804201001,Los Silos,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,13650,11550,18.181818181818183
,3804201002,Los Silos,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,12250,10850,12.903225806451612
,3804201003,Los Silos,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,14350,11550,24.242424242424242
,3804201004,Los Silos,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,12950,10150,27.586206896551722
38043,,Tacoronte,Santa Cruz de Tenerife,24201,,14350,11550,24.242424242424242
,3804301001,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,15050,12950,16.216216216216218
,3804301002,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,14350,11550,24.242424242424242
,3804301003,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,15750,13650,15.384615384615385
,3804301004,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,12950,9450,37.03703703703704
,3804301005,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 005,14350,10850,32.25806451612903
,3804301006,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 006,13650,12250,11.428571428571429
,3804301007,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 007,13650,10850,25.806451612903224
,3804301008,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 008,15750,14350,9.75609756097561
,3804301009,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 009,12950,10150,27.586206896551722
,3804301010,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 010,17150,14350,19.51219512195122
,3804301011,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 011,15750,13650,15.384615384615385
,3804301012,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 012,12950,10150,27.586206896551722
,3804301013,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 013,12950,10150,27.586206896551722
,3804301014,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 014,18550,15750,17.77777777777778
,3804301015,Tacoronte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 015,15050,12250,22.857142857142858
38044,,El Tanque,Santa Cruz de Tenerife,2852,,12250,10150,20.689655172413794
,3804401001,El Tanque,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,12250,10150,20.689655172413794
,3804401002,El Tanque,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,12250,10150,20.689655172413794
38045,,Tazacorte,Santa Cruz de Tenerife,4601,,12250,9450,29.629629629629626
,3804501001,Tazacorte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,12950,8750,48
,3804501002,Tazacorte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,12250,10150,20.689655172413794
,3804501003,Tazacorte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,12250,8750,40
,3804501004,Tazacorte,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,11550,9450,22.22222222222222
38046,,Tegueste,Santa Cruz de Tenerife,11287,,17150,13650,25.64102564102564
,3804601001,Tegueste,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,18550,15050,23.25581395348837
,3804601002,Tegueste,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,15750,12950,21.62162162162162
,3804601003,Tegueste,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,16450,13650,20.51282051282051
,3804601004,Tegueste,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,15750,12950,21.62162162162162
,3804601005,Tegueste,Santa Cruz de Tenerife,NA,Distrito 01 Sección 005,17150,15050,13.953488372093023
,3804601006,Tegueste,Santa Cruz de Tenerife,NA,Distrito 01 Sección 006,20650,16450,25.53191489361702
,3804601007,Tegueste,Santa Cruz de Tenerife,NA,Distrito 01 Sección 007,15750,12950,21.62162162162162
38047,,Tijarafe,Santa Cruz de Tenerife,2507,,13650,10150,34.48275862068966
,3804701001,Tijarafe,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,12950,9450,37.03703703703704
,3804701002,Tijarafe,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,15050,11550,30.303030303030305
38049,,Valle Gran Rey,Santa Cruz de Tenerife,4630,,12950,11550,12.121212121212121
,3804901001,Valle Gran Rey,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,12950,10850,19.35483870967742
,3804901002,Valle Gran Rey,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,13300,11550,15.151515151515152
38050,,Vallehermoso,Santa Cruz de Tenerife,2879,,12950,10850,19.35483870967742
,3805001001,Vallehermoso,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,13650,10850,25.806451612903224
,3805003001,Vallehermoso,Santa Cruz de Tenerife,NA,Distrito 03 Sección 001,12950,11550,12.121212121212121
38048,,Valverde,Santa Cruz de Tenerife,5069,,15750,12950,21.62162162162162
,3804801001,Valverde,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,15750,13650,15.384615384615385
,3804801002,Valverde,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,13650,11550,18.181818181818183
,3804801004,Valverde,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,19250,15750,22.22222222222222
38051,,La Victoria de Acentejo,Santa Cruz de Tenerife,9158,,12250,9450,29.629629629629626
,3805101001,La Victoria de Acentejo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,11550,8050,43.47826086956522
,3805101002,La Victoria de Acentejo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,13650,10850,25.806451612903224
,3805101003,La Victoria de Acentejo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,11550,8750,32
,3805101004,La Victoria de Acentejo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,10850,8750,24
,3805101005,La Victoria de Acentejo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 005,12950,10150,27.586206896551722
,3805101006,La Victoria de Acentejo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 006,12250,10150,20.689655172413794
,3805101007,La Victoria de Acentejo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 007,12250,10150,20.689655172413794
38052,,Vilaflor de Chasna,Santa Cruz de Tenerife,1715,,15050,12250,22.857142857142858
,3805201001,Vilaflor de Chasna,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,15050,12250,22.857142857142858
38053,,Villa de Mazo,Santa Cruz de Tenerife,4859,,13650,10850,25.806451612903224
,3805301001,Villa de Mazo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 001,15750,12250,28.57142857142857
,3805301002,Villa de Mazo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 002,12950,11550,12.121212121212121
,3805301003,Villa de Mazo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 003,14350,11550,24.242424242424242
,3805301004,Villa de Mazo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 004,12250,9450,29.629629629629626
,3805301005,Villa de Mazo,Santa Cruz de Tenerife,NA,Distrito 01 Sección 005,12950,10150,27.586206896551722
40001,,Abades,Segovia,857,,15750,12950,21.62162162162162
,4000101001,Abades,Segovia,NA,Distrito 01 Sección 001,15750,12950,21.62162162162162
40002,,Adrada de Pirón,Segovia,37,,NA,NA,NA
,4000201001,Adrada de Pirón,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40003,,Adrados,Segovia,127,,13650,10150,34.48275862068966
,4000301001,Adrados,Segovia,NA,Distrito 01 Sección 001,13650,10150,34.48275862068966
40004,,Aguilafuente,Segovia,566,,14350,12950,10.81081081081081
,4000401001,Aguilafuente,Segovia,NA,Distrito 01 Sección 001,14350,12950,10.81081081081081
40005,,Alconada de Maderuelo,Segovia,23,,NA,NA,NA
,4000501001,Alconada de Maderuelo,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40012,,Aldea Real,Segovia,279,,15750,12950,21.62162162162162
,4001201001,Aldea Real,Segovia,NA,Distrito 01 Sección 001,15750,12950,21.62162162162162
40006,,Aldealcorvo,Segovia,20,,NA,NA,NA
,4000601001,Aldealcorvo,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40007,,Aldealengua de Pedraza,Segovia,73,,NA,NA,NA
,4000701001,Aldealengua de Pedraza,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40008,,Aldealengua de Santa María,Segovia,64,,NA,NA,NA
,4000801001,Aldealengua de Santa María,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40009,,Aldeanueva de la Serrezuela,Segovia,40,,NA,NA,NA
,4000901001,Aldeanueva de la Serrezuela,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40010,,Aldeanueva del Codonal,Segovia,113,,13650,11550,18.181818181818183
,4001001001,Aldeanueva del Codonal,Segovia,NA,Distrito 01 Sección 001,13650,11550,18.181818181818183
40013,,Aldeasoña,Segovia,56,,NA,NA,NA
,4001301001,Aldeasoña,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40014,,Aldehorno,Segovia,53,,NA,NA,NA
,4001401001,Aldehorno,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40015,,Aldehuela del Codonal,Segovia,23,,NA,NA,NA
,4001501001,Aldehuela del Codonal,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40016,,Aldeonte,Segovia,57,,NA,NA,NA
,4001601001,Aldeonte,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40017,,Anaya,Segovia,125,,17850,16450,8.51063829787234
,4001701001,Anaya,Segovia,NA,Distrito 01 Sección 001,17850,16450,8.51063829787234
40018,,Añe,Segovia,72,,NA,NA,NA
,4001801001,Añe,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40019,,Arahuetes,Segovia,28,,NA,NA,NA
,4001901001,Arahuetes,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40020,,Arcones,Segovia,145,,16100,12950,24.324324324324326
,4002001001,Arcones,Segovia,NA,Distrito 01 Sección 001,16100,12950,24.324324324324326
40021,,Arevalillo de Cega,Segovia,19,,NA,NA,NA
,4002101001,Arevalillo de Cega,Segovia,NA,Distrito 01 Sección 001,NA,NA,NA
40022,,Armuña,Segovia,234,,17850,16450,8.51063829787234
,4002201001,Armuña,Segovia,NA,Distrito 01 Sección 001,17850,16450,8.51063829787234
40024,,Ayllón,Segovia,1182,,13650,11550,18.181818181818183
